FIPS,pre_Grocery Stores,pre_Gasoline Stations,pre_Building Dealers,storm,state,landfall_date,order,forecast_wind,forecast_tp,year,fraction_pop_under_5,fraction_pop_over_65,dis_5to64_rate,lmt_english,no_vehicle_rate,median_income,white_fraction,sig_Grocery Stores,sig_Gasoline Stations,sig_Building Material and Supplies Dealers,Grocery Stores density,Gasoline Stations density,Building Dealers density,storm_beta,storm_claudette,storm_delta,storm_elsa,storm_helene,storm_henri,storm_ida,storm_laura,storm_milton,storm_zeta,state_LA,state_NC,state_NJ,state_NY,state_SC,state_TX,order_x_wind
37193,1.0809350323356637,1.0552625393000912,1.018695799076473,claudette,NC,2021-06-21,1,12.2787217105469,27.491071701049805,2021,4.9,21.6,0.1512514503563732,0.005574912891986,0.0447093343113882,0.046079,0.8536736952204823,0,0,0,0.0743691899070385,0.0690571049136786,0.0225763612217795,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,12.2787217105469
37195,1.0684676705048717,1.0870521617575055,1.0534501105017595,claudette,NC,2021-06-21,1,18.832039669562,421.6964416503906,2021,5.9,18.3,0.1156544025899571,0.0186366479049405,0.0917135709818636,0.047348,0.4582910235580829,1,1,0,0.1416893732970027,0.1335149863760218,0.0517711171662125,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,18.832039669562
37197,1.0247774837623285,1.0565150222509163,0.9317443120260024,claudette,NC,2021-06-21,1,14.2774406690673,49.21875,2021,4.9,19.7,0.1101470060953746,0.0190842268527884,0.0505091375008429,0.051348,0.8157413876498092,0,1,0,0.0538922155688622,0.0808383233532934,0.0239520958083832,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,14.2774406690673
37199,1.1081095538675512,1.057323263587966,1.1458017581085178,claudette,NC,2021-06-21,1,9.64013082799742,52.75,2021,4.6,25.9,0.1311346062805744,0.0105014439485429,0.0409556313993174,0.045323999999999996,0.9001082837033026,1,0,1,0.0256410256410256,0.032051282051282,0.0224358974358974,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,9.64013082799742
45001,1.0156772943456052,1.0002710761724043,1.8131868131868136,claudette,SC,2021-06-21,1,3.35712074547948,429.3999938964844,2021,5.0,21.7,0.1008341787848044,0.0047755491881566,0.0620821394460362,0.04571,0.6891953076764766,0,0,1,0.0346232179226069,0.0224032586558044,0.0020366598778004,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.35712074547948
45003,0.993461417713473,0.9903463441451348,1.008517228029423,claudette,SC,2021-06-21,1,3.52472612062781,295.66070556640625,2021,5.7,19.5,0.1070591069707677,0.0091818453269632,0.0555091071961779,0.057572000000000005,0.6392943462395148,0,0,0,0.1074766355140186,0.0813084112149532,0.025233644859813,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.52472612062781
45005,1.0239520958083832,1.054009819967267,1.1221945137157108,claudette,SC,2021-06-21,1,3.47653952500924,778.7767944335938,2021,4.3,20.0,0.2179746370152545,0.0,0.1588541666666666,0.0318,0.2469212588630426,0,0,0,0.0245098039215686,0.0196078431372549,0.0073529411764705,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.47653952500924
45007,1.0311064594628578,1.0232578482034254,1.0345773418668438,claudette,SC,2021-06-21,1,3.34018550829751,345.23077392578125,2021,5.7,17.9,0.1195356477363476,0.0082069105484803,0.0626997818255619,0.056796,0.7480733170362953,0,0,1,0.1514726507713885,0.1402524544179523,0.0659186535764375,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.34018550829751
45009,1.1833981248570773,1.1089137565116731,1.049618320610687,claudette,SC,2021-06-21,1,3.66058049447407,492.9583435058594,2021,4.9,21.7,0.1437994722955145,0.0013152126260412,0.1505918456817185,0.044408,0.3763804372323642,1,1,0,0.0254452926208651,0.0432569974554707,0.005089058524173,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.66058049447407
45011,1.0213342762847717,1.011246954403063,1.11328125,claudette,SC,2021-06-21,1,3.52698393041419,323.28125,2021,5.7,18.4,0.1788664745437079,0.0038773779231794,0.1361928995516781,0.038237,0.5027927534120161,0,0,0,0.0310218978102189,0.041970802919708,0.0127737226277372,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.52698393041419
45013,1.076171639263202,1.0566923713604366,0.9904184866845146,claudette,SC,2021-06-21,1,3.50656081845401,165.41477966308594,2021,5.0,27.4,0.0881227981882234,0.0178354718627705,0.0366390771370522,0.074199,0.6771378335479941,1,1,0,0.1267361111111111,0.125,0.0711805555555555,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.50656081845401
45015,1.0288101380598225,1.0491986955042918,1.0597360820463155,claudette,SC,2021-06-21,1,4.1421590857363,490.4553527832031,2021,6.3,14.0,0.101063829787234,0.0181126241303442,0.0363560682642564,0.070786,0.5996667551259239,0,1,0,0.0689029918404351,0.0761559383499546,0.0299184043517679,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,4.1421590857363
45017,1.0703928288953335,1.1016236224446876,1.3000000000000005,claudette,SC,2021-06-21,1,3.93055716647326,277.5520935058594,2021,4.9,22.9,0.11103515625,0.0025911210917256,0.045603731214372,0.052491,0.5512430058786033,0,1,1,0.0236220472440944,0.0341207349081364,0.0052493438320209,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.93055716647326
45019,1.0688781386777235,1.0881931052652765,1.0208537415530723,claudette,SC,2021-06-21,1,3.97842384807371,349.4264831542969,2021,5.7,16.5,0.0676280586429657,0.0176106474117233,0.0602074434177524,0.07080700000000001,0.6456085343000968,0,1,0,0.2191930207197382,0.1668484187568157,0.128680479825518,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.97842384807371
45021,1.0204676722929402,1.0587052103614116,0.9919309961046188,claudette,SC,2021-06-21,1,13.2077971885593,273.7578125,2021,5.8,16.5,0.1183570984312731,0.0119538921303543,0.0674066695128314,0.04133,0.7039988615340829,0,1,0,0.1020408163265306,0.1071428571428571,0.0306122448979591,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,13.2077971885593
45023,1.0679954763924226,1.035281178547654,0.9837850919651502,claudette,SC,2021-06-21,1,4.03605233922339,329.9930419921875,2021,5.6,18.4,0.1245897604200853,0.0018150252525252,0.0746527777777777,0.046441,0.5756796928221961,0,1,0,0.0310344827586206,0.0568965517241379,0.0068965517241379,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,4.03605233922339
45025,1.0146130285244943,1.0101069753315557,1.005961251862891,claudette,SC,2021-06-21,1,4.63400547742761,177.51666259765625,2021,5.5,18.5,0.1480595025297664,0.0107063889212149,0.0946700802979169,0.045046,0.5968848935826034,0,0,0,0.0538847117794486,0.0601503759398496,0.0100250626566416,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,4.63400547742761
45027,1.0343260626398212,1.1194614443084454,0.9339711417816812,claudette,SC,2021-06-21,1,4.2106964798724,509.4866027832031,2021,4.5,23.6,0.1676646706586826,0.0091497626240828,0.1101424255502805,0.045542,0.4915553557667608,0,1,0,0.0461285008237232,0.0708401976935749,0.0164744645799011,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,4.2106964798724
45029,1.0465901417960837,1.126435380064254,1.2616171003717471,claudette,SC,2021-06-21,1,3.69661256225304,514.3153076171875,2021,5.5,19.8,0.1218754363915654,0.0058436815193571,0.0879872501494123,0.041419,0.5651227852036058,0,1,1,0.0179924242424242,0.0397727272727272,0.0094696969696969,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.69661256225304
45031,1.0097455831690647,1.0045518083597846,1.0195109903679922,claudette,SC,2021-06-21,1,4.64940094270717,190.8812561035156,2021,5.6,19.1,0.1422045387562629,0.0060620468322833,0.0905741114941162,0.040704000000000004,0.5376520149431683,0,0,0,0.1,0.1053571428571428,0.0232142857142857,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,4.64940094270717
45033,1.067096541461875,1.1019997430736952,1.050999310820124,claudette,SC,2021-06-21,1,5.10781607375065,216.5416717529297,2021,7.1,16.4,0.1270259038648012,0.016193154271308,0.1241151944148162,0.03978,0.4590343560016966,1,1,0,0.0666666666666666,0.0839506172839506,0.0172839506172839,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,5.10781607375065
45035,1.0677744381978729,1.0489211249826158,1.033335014372888,claudette,SC,2021-06-21,1,3.88398787295552,562.1319580078125,2021,5.8,14.0,0.0996599342115717,0.0183590130743625,0.0304038982876359,0.06804600000000001,0.6137489166769841,1,1,0,0.0915492957746478,0.1197183098591549,0.0352112676056338,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.88398787295552
45037,1.074688796680498,1.0619123713255791,1.0619469026548674,claudette,SC,2021-06-21,1,3.45206371665905,222.09027099609375,2021,3.7,19.1,0.1079080638878067,0.025928367391782,0.075368050977807,0.055183,0.5803484429200608,0,0,0,0.022,0.028,0.01,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.45206371665905
45039,1.0205766169447557,1.0451106250224118,1.1089494163424127,claudette,SC,2021-06-21,1,3.98020285877361,241.92857360839844,2021,4.3,21.8,0.1289492310662119,0.0,0.0649691710436172,0.041755,0.4059098720641588,0,1,0,0.0160349854227405,0.0495626822157434,0.0087463556851311,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.98020285877361
45041,1.0140538089200268,1.0124229846759252,0.9569209039548022,claudette,SC,2021-06-21,1,4.67845749880455,370.1666564941406,2021,5.9,17.0,0.1012613540951072,0.007588190998436,0.0760749937247784,0.051902000000000004,0.5035860468849181,0,0,0,0.1325,0.15375,0.045,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,4.67845749880455
45043,1.0557479611216622,1.0901808375634516,1.1110672872130631,claudette,SC,2021-06-21,1,4.59406362022602,374.4411926269531,2021,4.3,28.0,0.1195785404488025,0.0035033086804203,0.0527831841183339,0.055719000000000005,0.6495804681092675,1,1,1,0.050430504305043,0.054120541205412,0.023370233702337,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,4.59406362022602
45045,1.0496381928016012,1.0349000677671218,1.0485123767033089,claudette,SC,2021-06-21,1,10.303193367739,372.54583740234375,2021,6.1,15.8,0.0905355005636586,0.0246775998832059,0.0558129349360066,0.065513,0.6543763105717232,1,0,0,0.286624203821656,0.2624203821656051,0.175796178343949,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,10.303193367739
45047,1.0219484620482633,1.014815109028081,1.0032069518439972,claudette,SC,2021-06-21,1,3.47157381611841,330.2321472167969,2021,5.9,18.5,0.0926760399945848,0.0058022844214137,0.0841878626427763,0.044513,0.5857882366512379,0,0,0,0.1208791208791208,0.0791208791208791,0.0395604395604395,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.47157381611841
45049,1.0120574653668546,1.076676373102884,1.0990247561890474,claudette,SC,2021-06-21,1,3.49113812316425,716.7556762695312,2021,5.6,18.8,0.1490642201834862,0.0117768290887678,0.0912704254379508,0.038298,0.4203437314799849,0,1,1,0.0268336314847942,0.0429338103756708,0.0125223613595706,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.49113812316425
45051,1.0729719345355018,1.085355196945084,1.0228574113335642,claudette,SC,2021-06-21,1,5.12000045486758,406.610107421875,2021,4.5,24.5,0.1342647475049941,0.0131417661523375,0.0442466699849192,0.054688,0.7570001338920715,1,1,0,0.1862312444836716,0.176522506619594,0.0803177405119152,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,5.12000045486758
45053,1.0474885660749904,1.1771120167419322,1.0907917383820998,claudette,SC,2021-06-21,1,3.42283440861364,247.30728149414065,2021,5.7,20.1,0.1224183796856106,0.0259833994947672,0.0419523637675929,0.047811,0.4534750442846723,0,1,0,0.0305343511450381,0.0595419847328244,0.0213740458015267,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.42283440861364
45055,1.0103665865384617,0.9865804253751956,1.0045905839649834,claudette,SC,2021-06-21,1,4.25385507082848,197.8791656494141,2021,5.3,18.4,0.1291184146142554,0.0042166981245733,0.0365447170796353,0.056449,0.6634405149610874,0,0,0,0.0550964187327823,0.0578512396694214,0.0206611570247933,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,4.25385507082848
45057,0.9978158446940204,0.994145130959074,0.9567344224924014,claudette,SC,2021-06-21,1,4.29416824300075,344.16876220703125,2021,5.7,20.9,0.0940924846965115,0.0062846681421974,0.0400032789572915,0.067407,0.6762102149641727,0,0,0,0.0965391621129326,0.116575591985428,0.0364298724954462,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,4.29416824300075
45059,1.0464799755010377,1.0557246185057774,0.9540840985983567,claudette,SC,2021-06-21,1,3.58564960788296,382.921875,2021,5.7,18.3,0.1310301284454353,0.0127363341507792,0.0605173641325844,0.046754,0.6567760849287079,1,1,0,0.0674157303370786,0.0674157303370786,0.0252808988764044,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.58564960788296
45061,1.0902450396311454,1.10640200633785,1.0749185667752443,claudette,SC,2021-06-21,1,4.38975037832543,257.765625,2021,5.0,18.8,0.1372821090972162,0.0028472002530844,0.1232204998418222,0.036195,0.3460770673280503,1,1,0,0.0390243902439024,0.0390243902439024,0.0024390243902439,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,4.38975037832543
45063,1.0202042678178054,1.008042572786069,1.0065379688121217,claudette,SC,2021-06-21,1,3.77234984585695,189.82142639160156,2021,5.7,15.9,0.1019105750261495,0.011486020020711,0.0445633413876423,0.065623,0.7104095023317041,1,0,0,0.2320916905444126,0.3108882521489971,0.1074498567335243,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.77234984585695
45065,0.9953464322647364,1.0743764977367534,0.935412026726058,claudette,SC,2021-06-21,1,3.3512479645413,313.6111145019531,2021,2.7,34.8,0.1392680514342235,0.0005307855626326,0.0528131634819532,0.053193,0.5411505353768633,0,0,0,0.0251396648044692,0.0195530726256983,0.0083798882681564,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.3512479645413
45067,1.0566056706213554,1.0469560469560468,1.1357210179076345,claudette,SC,2021-06-21,1,4.94550890115733,355.4437561035156,2021,5.8,19.9,0.1297796795338674,0.0060863150129103,0.1267982294356326,0.034465,0.3796730973511976,1,0,0,0.0552147239263803,0.0552147239263803,0.0204498977505112,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,4.94550890115733
45069,1.0013025073266033,0.9972687262074916,1.0668563300142249,claudette,SC,2021-06-21,1,4.97458068310094,147.50892639160156,2021,5.4,17.7,0.1741144414168937,0.0054656521273175,0.1401779016182617,0.032136000000000005,0.3958450519368507,0,0,0,0.0709812108559499,0.0647181628392484,0.0083507306889352,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,4.97458068310094
45071,1.0019299566936546,1.0180386781031203,0.977744247453791,claudette,SC,2021-06-21,1,3.72270520320523,262.5989685058594,2021,5.7,19.7,0.107195248488318,0.0196868600118913,0.0565501750677148,0.05095,0.6000954426151277,0,0,0,0.046031746031746,0.0619047619047619,0.0222222222222222,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.72270520320523
45073,1.016606595479503,0.9935001492658831,0.9970025363154252,claudette,SC,2021-06-21,1,8.52289768810889,330.60577392578125,2021,4.7,23.1,0.1662277637448272,0.0070033628482399,0.0565513837040693,0.052842,0.8230310277710636,0,0,0,0.0798722044728434,0.0766773162939297,0.0431309904153354,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,8.52289768810889
45075,1.0211622438696673,1.0323980253634768,1.0145743623716463,claudette,SC,2021-06-21,1,3.84161861130334,429.7156372070313,2021,5.4,19.8,0.0921056799822599,0.0071819425444596,0.0807424449695311,0.038052,0.3299217553399902,0,1,0,0.0596745027124773,0.0867992766726944,0.0126582278481012,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.84161861130334
45077,1.0302298123037223,1.0458325483758109,1.015018246467671,claudette,SC,2021-06-21,1,9.30731743601987,328.4453125,2021,4.9,16.6,0.1103542906782756,0.007423439459525,0.066345725959788,0.053188,0.8161623694864693,0,1,0,0.1129032258064516,0.1189516129032258,0.0685483870967741,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,9.30731743601987
45079,1.0072151670844354,1.0187964268178722,1.0228114201086065,claudette,SC,2021-06-21,1,3.98323539959455,167.71633911132812,2021,5.7,12.9,0.110750029212894,0.0140734314832959,0.0649999063851564,0.056137,0.4148630171549957,0,0,0,0.2589167767503302,0.2840158520475561,0.1017173051519154,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.98323539959455
45081,1.0203239838008098,1.0548346588530768,1.9565217391304353,claudette,SC,2021-06-21,1,3.60145563775364,236.58929443359375,2021,5.9,19.7,0.1041430192962542,0.0303030303030303,0.0575619205756192,0.046451,0.5971795143675114,0,0,0,0.0309734513274336,0.0243362831858407,0.0022123893805309,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.60145563775364
45083,1.0356072425685665,1.0465093172873932,1.042962664660188,claudette,SC,2021-06-21,1,11.6249663028165,379.8500061035156,2021,6.1,16.0,0.1143114637355209,0.0207302284422011,0.0516780833142145,0.057627000000000005,0.6537864675591545,1,1,0,0.2264851485148515,0.2648514851485148,0.1002475247524752,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,11.6249663028165
45085,1.0226332226133592,1.0353133060233652,1.0828947368421054,claudette,SC,2021-06-21,1,4.22052916149586,301.87017822265625,2021,6.6,16.4,0.1268766712319833,0.0023290593052048,0.0860035793964058,0.04904,0.4399749895789912,1,1,0,0.1037593984962406,0.0902255639097744,0.0240601503759398,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,4.22052916149586
45087,1.0699421378540253,1.028560296966483,1.0318791946308723,claudette,SC,2021-06-21,1,3.80154331133457,282.9930419921875,2021,5.6,20.0,0.1906800756745992,0.0016143497757847,0.0853811659192825,0.040048,0.6342313903978858,1,1,0,0.0292397660818713,0.0526315789473684,0.0058479532163742,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,3.80154331133457
45089,1.0731730677138205,1.0311221193194056,1.5217391304347827,claudette,SC,2021-06-21,1,4.46200732945747,578.9124755859375,2021,5.0,21.1,0.1552507225765013,0.0009142287234042,0.148188164893617,0.040124,0.3218590859279314,1,0,1,0.032119914346895,0.0289079229122055,0.0053533190578158,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,4.46200732945747
45091,0.9977934290729036,1.0204296626596487,1.0000535331905782,claudette,SC,2021-06-21,1,15.9671620551003,323.1822814941406,2021,5.8,14.4,0.0767218553609595,0.008501454443089,0.0365768978136436,0.07223399999999999,0.6665071431103549,0,0,0,0.2261380323054332,0.198237885462555,0.0837004405286343,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,15.9671620551003
48001,0.9970882341672732,0.9964955366381988,0.9561128526645768,beta,TX,2020-09-20,1,2.07367011733946,106.44078826904295,2020,5.2,14.5,0.1374666975558902,0.0182678885719487,0.0597802998118589,0.049735999999999995,0.5714236386865095,0,0,0,0.0310734463276836,0.0386064030131826,0.0160075329566855,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,2.07367011733946
48003,1.0132776675107795,1.0289517364657816,0.8919301557338367,beta,TX,2020-09-20,1,2.37045105606029,0.0,2020,8.4,9.7,0.1020367009477717,0.0849433178987705,0.0268242056522433,0.080518,0.3979043524986566,0,0,0,0.0033333333333333,0.008,0.0026666666666666,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,2.37045105606029
48005,1.0001508767014042,0.987856259125918,0.9465173326447616,beta,TX,2020-09-20,1,2.32703144309786,58.29043960571289,2020,6.6,16.2,0.1493842719832364,0.0221501717440852,0.0562421752110686,0.052377,0.5783899531222871,0,0,0,0.0577164366373902,0.0702634880803011,0.0288582183186951,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,2.32703144309786
48007,0.8904649330181246,0.9454233276100616,0.7359434795407713,beta,TX,2020-09-20,1,19.9564850840226,681.4642944335938,2020,4.6,27.3,0.1126432555003983,0.0384615384615384,0.053291236127057,0.051509,0.6637012169534201,0,0,0,0.0515873015873015,0.0873015873015873,0.0198412698412698,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,19.9564850840226
48009,0.916402356139556,0.9794609996438324,1.068702290076336,beta,TX,2020-09-20,1,2.93407065038889,0.2890625,2020,5.4,20.2,0.1292698213726104,0.0192821121328982,0.0341145060812815,0.067083,0.8593457943925233,0,0,0,0.0088593576965669,0.0088593576965669,0.0022148394241417,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,2.93407065038889
48011,1.102325581395349,1.0066718995290425,1.25,beta,TX,2020-09-20,1,2.04865018397993,0.0,2020,6.9,23.0,0.0504017531044558,0.0,0.0042372881355932,0.07113599999999999,0.862012987012987,0,0,0,0.0022002200220022,0.0022002200220022,0.0022002200220022,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,2.04865018397993
48013,0.9667812426321862,0.9507794873534752,0.9945636345985824,beta,TX,2020-09-20,1,7.80231715823881,69.125,2020,7.2,14.7,0.0762747576906869,0.0683061827787911,0.0506950122649223,0.063391,0.3280047365304914,0,0,0,0.0188679245283018,0.0254306808859721,0.0114848236259228,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,7.80231715823881
48015,1.0080584987315326,0.9592443589295084,1.093707250341997,beta,TX,2020-09-20,1,3.20980692094396,298.0909118652344,2020,5.5,19.6,0.1026314617747896,0.0165526560256735,0.0329364073980238,0.0684,0.6125899161335234,0,0,1,0.0294117647058823,0.0464396284829721,0.0139318885448916,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,3.20980692094396
48017,1.0065026858919988,1.0264278557114226,1.0239852398523983,beta,TX,2020-09-20,1,2.00772364239206,0.0,2020,6.1,13.4,0.1377223546671556,0.1004098360655737,0.1075819672131147,0.064044,0.31720741599073,0,0,0,0.0072639225181598,0.0060532687651331,0.0024213075060532,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,2.00772364239206
48019,0.9504408634843418,0.962220320332559,0.9723150357995228,beta,TX,2020-09-20,1,5.57454913437153,67.17613220214844,2020,3.8,27.3,0.1358992302309307,0.0280329237743051,0.013002505069784,0.06449500000000001,0.747925758956405,0,0,0,0.0126582278481012,0.0215189873417721,0.0075949367088607,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,5.57454913437153
48021,0.9943294260922516,0.9485022791404384,0.988791936211825,beta,TX,2020-09-20,1,9.67341678726472,250.96322631835935,2020,6.4,15.0,0.090506424584836,0.0230245275175082,0.0260624860094016,0.07833899999999999,0.4706118334430546,0,0,0,0.0551801801801801,0.0754504504504504,0.0225225225225225,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,9.67341678726472
48023,0.8863800144126831,0.8662420382165603,0.0,beta,TX,2020-09-20,1,2.83085298774636,0.53125,2020,4.4,24.0,0.2067442794058611,0.0053015241882041,0.0497017892644135,0.043705,0.8072150072150072,0,0,0,0.0034602076124567,0.0069204152249134,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,2.83085298774636
48025,1.032017028447263,0.9960803119070952,1.1501766784452294,beta,TX,2020-09-20,1,21.641543692061,169.48046875,2020,5.5,12.3,0.1102241662110442,0.0458985524302695,0.0561374602800988,0.048822000000000004,0.2769993880246078,1,0,0,0.0272727272727272,0.0181818181818181,0.0079545454545454,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,21.641543692061
48027,0.9844483382061706,0.9939483907646632,0.9962928637627432,beta,TX,2020-09-20,1,6.20325278320069,202.37152099609375,2020,8.1,10.9,0.1285203185683369,0.0263861541644001,0.0610696965285811,0.057932000000000004,0.4229900687176747,0,0,0,0.1519468186134852,0.1490978157644824,0.0465337132003798,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,6.20325278320069
48029,0.98224944507657,0.9982514526795028,0.9816695103374078,beta,TX,2020-09-20,1,7.45304615698889,60.35416412353515,2020,6.8,12.1,0.1145711818443498,0.0634590391619859,0.0648785984013922,0.062168999999999995,0.2666230035574153,0,0,0,0.6862903225806452,0.7048387096774194,0.232258064516129,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,7.45304615698889
48031,1.0239607622416982,1.010102321716096,0.9569198438907236,beta,TX,2020-09-20,1,6.51117497478539,244.2386474609375,2020,3.7,24.8,0.1010651473866732,0.0103179616761423,0.0191619288271214,0.07120099999999999,0.7655178477228768,0,0,0,0.0239774330042313,0.0253878702397743,0.005641748942172,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,6.51117497478539
48033,0.958904109589041,0.0,0.0,beta,TX,2020-09-20,1,2.59727250930976,0.00390625,2020,15.5,24.9,0.1067073170731707,0.0,0.0408163265306122,0.0685,0.8367670364500792,0,0,0,0.0011148272017837,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,2.59727250930976
48035,1.010945166334178,0.9714063579820318,1.1285409686262564,beta,TX,2020-09-20,1,4.62289482292266,32.34191131591797,2020,5.4,24.5,0.1327940945500235,0.0184737814409549,0.0308370044052863,0.059328000000000006,0.7469701124211681,0,0,1,0.020366598778004,0.0213849287169042,0.0122199592668024,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,4.62289482292266
48037,0.9946533387574824,0.984298413225887,1.1425456426934733,beta,TX,2020-09-20,1,1.43644331187929,227.125,2020,6.2,16.4,0.0870135288157816,0.0076214577877173,0.0630609422358238,0.054949,0.601283196796314,0,0,0,0.0520361990950226,0.083710407239819,0.0429864253393665,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,1.43644331187929
48039,1.0115553540086832,1.0173964685603372,0.982326826263356,beta,TX,2020-09-20,1,6.17545858497876,328.11749267578125,2020,6.7,11.8,0.0628664213781071,0.0338579382704129,0.0265440442856683,0.087958,0.434998696345197,0,0,0,0.0924431401320616,0.1298606016140865,0.0469552457813646,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,6.17545858497876
48041,0.997428525509384,0.9962918673410056,0.9556465226198516,beta,TX,2020-09-20,1,8.1868947179739,100.55682373046876,2020,5.9,9.4,0.0690392275447853,0.0486804500938692,0.0542288973656833,0.052658,0.5261301096006398,0,0,0,0.1996587030716723,0.1996587030716723,0.0853242320819112,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,8.1868947179739
48043,1.0343341473926158,1.1210147411724374,1.0930735930735933,beta,TX,2020-09-20,1,2.50046551446641,0.0005733944708481,2020,5.9,23.1,0.1106790308106491,0.0588610284742881,0.0633234169145771,0.048679,0.5183322857741463,0,0,0,0.002264273006631,0.002426006792819,0.0009704027171276,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,2.50046551446641
48045,1.3528748590755355,1.1222252671964923,0.0,beta,TX,2020-09-20,1,2.16960966273418,0.00390625,2020,3.6,24.5,0.1527472527472527,0.0089766606822262,0.0807899461400359,0.038469,0.7024390243902439,1,1,0,0.0033333333333333,0.0033333333333333,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,2.16960966273418
48047,1.03379137036839,1.0400866738894912,1.1797752808988764,beta,TX,2020-09-20,1,15.8454591730625,43.962501525878906,2020,3.9,18.9,0.1598201512364602,0.0758762886597938,0.1373195876288659,0.026827,0.1023176936122102,0,0,1,0.0106044538706256,0.0063626723223753,0.0021208907741251,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,15.8454591730625
